Infotrol,
16:22:10,viernes, 22 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
22/01 15:30:40,-32,0,0,                    ,420,-38.72
22/01 15:30:41,-31,0,0,                    ,422,-38.72
22/01 15:30:42,-31,0,0,                    ,422,-38.72
22/01 15:30:43,-31,0,0,                    ,422,-37.51
22/01 15:30:44,-31,0,0,                    ,422,-37.51
22/01 15:30:45,-31,0,0,                    ,422,-37.51
22/01 15:30:46,-31,0,0,                    ,422,-37.51
22/01 15:30:47,-31,0,0,                    ,422,-37.51
22/01 15:30:48,-41,0,0,                    ,425,-37.51
22/01 15:30:49,-41,0,0,                    ,425,-49.61
22/01 15:30:50,-41,0,0,                    ,425,-49.61
22/01 15:30:51,-41,0,0,                    ,425,-49.61
22/01 15:30:52,-41,0,0,                    ,425,-49.61
22/01 15:30:53,-41,0,0,                    ,425,-49.61
22/01 15:30:54,-36,0,0,                    ,427,-49.61
22/01 15:30:55,-36,0,0,                    ,427,-43.56
22/01 15:30:56,-36,0,0,                    ,427,-43.56
22/01 15:30:57,-36,0,0,                    ,427,-43.56
22/01 15:30:58,-41,0,0,                    ,429,-43.56
22/01 15:30:59,-41,0,0,                    ,429,-43.56
22/01 15:31:00,-48,0,0,                    ,430,-49.61
22/01 15:31:01,-48,0,0,                    ,430,-49.61
22/01 15:31:02,-48,0,0,                    ,430,-58.08
22/01 15:31:03,-48,0,0,                    ,430,-58.08
22/01 15:31:04,-48,0,0,                    ,430,-58.08
22/01 15:31:05,-48,0,0,                    ,430,-58.08
22/01 15:31:06,-48,0,0,                    ,430,-58.08
22/01 15:31:07,-36,0,0,                    ,432,-58.08
22/01 15:31:08,-36,0,0,                    ,432,-43.56
22/01 15:31:09,-36,0,0,                    ,432,-43.56
22/01 15:31:10,-36,0,0,                    ,432,-43.56
22/01 15:31:11,-36,0,0,                    ,432,-43.56
22/01 15:31:12,-36,0,0,                    ,432,-43.56
22/01 15:31:13,-36,0,0,                    ,435,-43.56
22/01 15:31:14,-36,0,0,                    ,435,-43.56
22/01 15:31:15,-36,0,0,                    ,435,-43.56
22/01 15:31:16,-36,0,0,                    ,435,-43.56
22/01 15:31:18,-36,0,0,                    ,435,-43.56
22/01 15:31:19,-36,0,0,                    ,437,-43.56
22/01 15:31:20,-36,0,0,                    ,437,-43.56
22/01 15:31:21,-41,0,0,                    ,438,-43.56
22/01 15:31:22,-41,0,0,                    ,438,-49.61
22/01 15:31:23,-39,0,0,                    ,439,-49.61
22/01 15:31:24,-39,0,0,                    ,439,-47.19
22/01 15:31:25,-39,0,0,                    ,440,-47.19
22/01 15:31:26,-39,0,0,                    ,440,-47.19
22/01 15:31:27,-39,0,0,                    ,440,-47.19
22/01 15:31:28,-39,0,0,                    ,440,-47.19
22/01 15:31:29,-39,0,0,                    ,440,-47.19
22/01 15:31:30,-39,0,0,                    ,440,-47.19
22/01 15:31:31,-40,0,0,                    ,442,-47.19
22/01 15:31:32,-40,0,0,                    ,442,-47.19
22/01 15:31:33,-46,0,0,                    ,443,-48.4
22/01 15:31:34,-46,0,0,                    ,443,-48.4
22/01 15:31:35,-46,0,0,                    ,443,-55.66
22/01 15:31:36,-46,0,0,                    ,443,-55.66
22/01 15:31:37,-46,0,0,                    ,443,-55.66
22/01 15:31:38,-46,0,0,                    ,445,-55.66
22/01 15:31:39,-46,0,0,                    ,445,-55.66
22/01 15:31:40,-46,0,0,                    ,445,-55.66
22/01 15:31:42,-46,0,0,                    ,445,-55.66
22/01 15:31:43,-46,0,0,                    ,445,-55.66
22/01 15:31:44,-46,0,0,                    ,445,-55.66
22/01 15:31:45,-46,0,0,                    ,445,-55.66
22/01 15:31:46,-46,0,0,                    ,447,-55.66
22/01 15:31:47,-46,0,0,                    ,447,-55.66
22/01 15:31:48,-35,0,0,                    ,448,-55.66
22/01 15:31:49,-35,0,0,                    ,448,-42.35
22/01 15:31:50,-35,0,0,                    ,449,-42.35
22/01 15:31:51,-35,0,0,                    ,449,-42.35
22/01 15:31:52,-39,0,0,                    ,450,-42.35
22/01 15:31:53,-39,0,0,                    ,450,-42.35
22/01 15:31:54,-39,0,0,                    ,450,-47.19
22/01 15:31:55,-39,0,0,                    ,450,-47.19
22/01 15:31:56,-39,0,0,                    ,450,-47.19
22/01 15:31:57,-36,0,0,                    ,452,-47.19
22/01 15:31:58,-36,0,0,                    ,452,-43.56
22/01 15:31:59,-36,0,0,                    ,453,-43.56
22/01 15:32:00,-36,0,0,                    ,453,-43.56
22/01 15:32:01,-36,0,0,                    ,453,-43.56
22/01 15:32:02,-36,0,0,                    ,453,-43.56
22/01 15:32:03,-41,0,0,                    ,455,-43.56
22/01 15:32:04,-41,0,0,                    ,455,-43.56
22/01 15:32:05,-41,0,0,                    ,455,-49.61
22/01 15:32:06,-41,0,0,                    ,455,-49.61
22/01 15:32:07,-41,0,0,                    ,455,-49.61
22/01 15:32:08,-41,0,0,                    ,455,-49.61
22/01 15:32:09,-41,0,0,                    ,455,-49.61
22/01 15:32:10,-48,0,0,                    ,457,-49.61
22/01 15:32:11,-48,0,0,                    ,457,-49.61
22/01 15:32:12,-48,0,0,                    ,458,-58.08
22/01 15:32:13,-48,0,0,                    ,458,-58.08
22/01 15:32:14,-48,0,0,                    ,458,-58.08
22/01 15:32:15,-48,0,0,                    ,458,-58.08
22/01 15:32:16,-48,0,0,                    ,458,-58.08
22/01 15:32:17,-47,0,0,                    ,460,-58.08
22/01 15:32:18,-47,0,0,                    ,460,-56.87
22/01 15:32:19,-47,0,0,                    ,460,-56.87
22/01 15:32:20,-47,0,0,                    ,460,-56.87
22/01 15:32:21,-47,0,0,                    ,460,-56.87
22/01 15:32:22,-47,0,0,                    ,460,-56.87
22/01 15:32:23,-36,0,0,                    ,463,-56.87
22/01 15:32:24,-36,0,0,                    ,463,-43.56
22/01 15:32:25,-36,0,0,                    ,463,-43.56
22/01 15:32:26,-36,0,0,                    ,463,-43.56
22/01 15:32:27,-36,0,0,                    ,463,-43.56
22/01 15:32:28,-36,0,0,                    ,463,-43.56
22/01 15:32:29,-39,0,0,                    ,465,-43.56
22/01 15:32:30,-39,0,0,                    ,465,-43.56
22/01 15:32:31,-39,0,0,                    ,465,-47.19
22/01 15:32:32,-39,0,0,                    ,466,-47.19
22/01 15:32:33,-39,0,0,                    ,466,-47.19
22/01 15:32:34,-39,0,0,                    ,466,-47.19
22/01 15:32:35,-39,0,0,                    ,466,-47.19
22/01 15:32:36,-39,0,0,                    ,468,-47.19
22/01 15:32:37,-39,0,0,                    ,468,-47.19
22/01 15:32:38,-39,0,0,                    ,468,-47.19
22/01 15:32:39,-39,0,0,                    ,468,-47.19
22/01 15:32:40,-47,0,0,                    ,470,-47.19
22/01 15:32:41,-47,0,0,                    ,470,-47.19
22/01 15:32:42,-47,0,0,                    ,470,-56.87
22/01 15:32:43,-47,0,0,                    ,470,-56.87
22/01 15:32:44,-47,0,0,                    ,470,-56.87
22/01 15:32:45,-47,0,0,                    ,471,-56.87
22/01 15:32:46,-47,0,0,                    ,471,-56.87
22/01 15:32:47,-31,0,0,                    ,472,-56.87
22/01 15:32:48,-31,0,0,                    ,472,-37.51
22/01 15:32:49,-32,0,0,                    ,473,-37.51
22/01 15:32:50,-32,0,0,                    ,473,-37.51
22/01 15:32:51,-32,0,0,                    ,473,-38.72
22/01 15:32:52,-32,0,0,                    ,473,-38.72
22/01 15:32:54,-32,0,0,                    ,473,-38.72
22/01 15:32:55,-32,0,0,                    ,475,-38.72
22/01 15:32:56,-32,0,0,                    ,475,-38.72
22/01 15:32:57,-32,0,0,                    ,476,-38.72
22/01 15:32:58,-32,0,0,                    ,476,-38.72
22/01 15:32:59,-32,0,0,                    ,476,-38.72
22/01 15:33:00,-32,0,0,                    ,476,-38.72
22/01 15:33:01,-32,0,0,                    ,476,-38.72
22/01 15:33:02,-32,0,0,                    ,478,-38.72
22/01 15:33:03,-32,0,0,                    ,478,-38.72
22/01 15:33:04,-32,0,0,                    ,479,-38.72
22/01 15:33:05,-32,0,0,                    ,479,-38.72
22/01 15:33:06,-32,0,0,                    ,479,-38.72
22/01 15:33:07,-32,0,0,                    ,479,-38.72
22/01 15:33:09,-32,0,0,                    ,481,-38.72
22/01 15:33:10,-32,0,0,                    ,481,-38.72
22/01 15:33:11,-32,0,0,                    ,481,-38.72
22/01 15:33:12,-32,0,0,                    ,481,-38.72
22/01 15:33:13,-32,0,0,                    ,483,-38.72
22/01 15:33:14,-32,0,0,                    ,483,-38.72
22/01 15:33:15,-32,0,0,                    ,483,-38.72
22/01 15:33:16,-32,0,0,                    ,483,-38.72
22/01 15:33:17,-32,0,0,                    ,483,-38.72
22/01 15:33:18,-32,0,0,                    ,484,-38.72
22/01 15:33:19,-32,0,0,                    ,484,-38.72
22/01 15:33:20,-32,0,0,                    ,485,-38.72
22/01 15:33:21,-32,0,0,                    ,485,-38.72
22/01 15:33:22,-32,0,0,                    ,486,-38.72
22/01 15:33:23,-32,0,0,                    ,486,-38.72
22/01 15:33:24,-32,0,0,                    ,486,-38.72
22/01 15:33:25,-32,0,0,                    ,486,-38.72
22/01 15:33:26,-32,0,0,                    ,488,-38.72
22/01 15:33:27,-32,0,0,                    ,488,-38.72
22/01 15:33:28,-32,0,0,                    ,488,-38.72
22/01 15:33:29,-32,0,0,                    ,489,-38.72
22/01 15:33:30,-32,0,0,                    ,489,-38.72
22/01 15:33:31,-32,0,0,                    ,489,-38.72
22/01 15:33:32,-32,0,0,                    ,489,-38.72
22/01 15:33:33,-32,0,0,                    ,491,-38.72
22/01 15:33:34,-32,0,0,                    ,491,-38.72
22/01 15:33:35,-32,0,0,                    ,491,-38.72
22/01 15:33:36,-32,0,0,                    ,491,-38.72
22/01 15:33:37,-32,0,0,                    ,491,-38.72
22/01 15:33:38,-32,0,0,                    ,491,-38.72
22/01 15:33:39,-32,0,0,                    ,491,-38.72
22/01 15:33:40,-32,0,0,                    ,493,-38.72
22/01 15:33:41,-32,0,0,                    ,493,-38.72
22/01 15:33:42,-32,0,0,                    ,494,-38.72
22/01 15:33:43,-32,0,0,                    ,494,-38.72
22/01 15:33:44,-32,0,0,                    ,494,-38.72
22/01 15:33:45,-32,0,0,                    ,494,-38.72
22/01 15:33:46,-32,0,0,                    ,496,-38.72
22/01 15:33:47,-32,0,0,                    ,496,-38.72
22/01 15:33:48,-32,0,0,                    ,496,-38.72
22/01 15:33:49,-32,0,0,                    ,496,-38.72
22/01 15:33:50,-32,0,0,                    ,496,-38.72
22/01 15:33:51,-32,0,0,                    ,496,-38.72
22/01 15:33:52,-32,0,0,                    ,496,-38.72
22/01 15:33:53,0,0,0,                    ,1,-38.72
22/01 15:33:54,0,0,0,                    ,1,-38.72
22/01 15:33:55,0,0,0,                    ,1,0
22/01 15:33:56,0,0,0,                    ,1,0
22/01 15:33:57,-21,0,0,                    ,2,0
22/01 15:33:58,-21,0,0,                    ,2,0
22/01 15:33:59,-18,0,0,                    ,3,-25.41
22/01 15:34:00,-18,0,0,                    ,3,-25.41
22/01 15:34:01,-18,0,0,                    ,3,-21.78
22/01 15:34:02,-18,0,0,                    ,3,-21.78
22/01 15:34:03,-18,0,0,                    ,3,-21.78
22/01 15:34:04,-18,0,0,                    ,5,-21.78
22/01 15:34:05,-18,0,0,                    ,5,-21.78
22/01 15:34:06,-20,0,0,                    ,6,-21.78
22/01 15:34:07,-20,0,0,                    ,6,-21.78
22/01 15:34:08,-20,0,0,                    ,6,-24.2
22/01 15:34:09,-20,0,0,                    ,6,-24.2
22/01 15:34:10,-22,0,0,                    ,8,-24.2
22/01 15:34:11,-22,0,0,                    ,8,-24.2
22/01 15:34:12,-22,0,0,                    ,8,-26.62
22/01 15:34:13,-22,0,0,                    ,8,-26.62
22/01 15:34:14,-22,0,0,                    ,8,-26.62
22/01 15:34:15,-20,0,0,                    ,10,-26.62
22/01 15:34:16,-20,0,0,                    ,10,-26.62
22/01 15:34:17,-22,0,0,                    ,11,-24.2
22/01 15:34:19,-22,0,0,                    ,11,-24.2
22/01 15:34:20,-22,0,0,                    ,11,-26.62
22/01 15:34:21,-22,0,0,                    ,11,-26.62
22/01 15:34:22,-22,0,0,                    ,11,-26.62
22/01 15:34:23,-18,0,0,                    ,12,-26.62
22/01 15:34:24,-18,0,0,                    ,12,-21.78
22/01 15:34:25,-20,0,0,                    ,14,-21.78
22/01 15:34:26,-20,0,0,                    ,14,-21.78
22/01 15:34:27,-20,0,0,                    ,14,-24.2
22/01 15:34:28,-20,0,0,                    ,14,-24.2
22/01 15:34:29,-22,0,0,                    ,15,-24.2
22/01 15:34:30,-22,0,0,                    ,15,-24.2
22/01 15:34:31,-22,0,0,                    ,15,-26.62
22/01 15:34:32,-18,0,0,                    ,16,-26.62
22/01 15:34:33,-18,0,0,                    ,16,-26.62
22/01 15:34:34,-18,0,0,                    ,16,-21.78
22/01 15:34:35,-18,0,0,                    ,16,-21.78
22/01 15:34:36,-18,0,0,                    ,18,-21.78
22/01 15:34:37,-18,0,0,                    ,18,-21.78
22/01 15:34:38,-18,0,0,                    ,18,-21.78
22/01 15:34:39,-22,0,0,                    ,19,-21.78
22/01 15:34:40,-22,0,0,                    ,19,-26.62
22/01 15:34:41,-22,0,0,                    ,19,-26.62
22/01 15:34:42,-22,0,0,                    ,19,-26.62
22/01 15:34:43,-18,0,0,                    ,21,-26.62
22/01 15:34:44,-18,0,0,                    ,21,-26.62
22/01 15:34:45,-18,0,0,                    ,21,-21.78
22/01 15:34:46,-18,0,0,                    ,21,-21.78
22/01 15:34:47,-20,0,0,                    ,23,-21.78
22/01 15:34:48,-20,0,0,                    ,23,-21.78
22/01 15:34:49,-22,0,0,                    ,24,-24.2
22/01 15:34:50,-22,0,0,                    ,24,-24.2
22/01 15:34:51,-22,0,0,                    ,24,-26.62
22/01 15:34:52,-22,0,0,                    ,24,-26.62
22/01 15:34:53,-22,0,0,                    ,24,-26.62
22/01 15:34:54,-18,0,0,                    ,25,-26.62
22/01 15:34:55,-18,0,0,                    ,25,-26.62
22/01 15:34:56,-18,0,0,                    ,26,-21.78
22/01 15:34:58,-18,0,0,                    ,26,-21.78
22/01 15:34:59,-18,0,0,                    ,26,-21.78
22/01 15:35:00,-18,0,0,                    ,26,-21.78
22/01 15:35:01,-18,0,0,                    ,26,-21.78
22/01 15:35:02,-22,0,0,                    ,28,-21.78
22/01 15:35:03,-22,0,0,                    ,28,-26.62
22/01 15:35:04,-18,0,0,                    ,29,-26.62
22/01 15:35:05,-18,0,0,                    ,29,-21.78
22/01 15:35:06,-18,0,0,                    ,29,-21.78
22/01 15:35:07,-18,0,0,                    ,29,-21.78
22/01 15:35:08,-18,0,0,                    ,31,-21.78
22/01 15:35:09,-18,0,0,                    ,31,-21.78
22/01 15:35:10,-18,0,0,                    ,31,-21.78
22/01 15:35:11,-18,0,0,                    ,31,-21.78
22/01 15:35:12,-18,0,0,                    ,31,-21.78
22/01 15:35:13,-18,0,0,                    ,31,-21.78
22/01 15:35:14,-18,0,0,                    ,33,-21.78
22/01 15:35:15,-18,0,0,                    ,33,-21.78
22/01 15:35:16,-18,0,0,                    ,33,-21.78
22/01 15:35:17,-18,0,0,                    ,34,-21.78
22/01 15:35:18,-18,0,0,                    ,34,-21.78
22/01 15:35:19,-18,0,0,                    ,34,-21.78
22/01 15:35:20,-18,0,0,                    ,34,-21.78
22/01 15:35:21,-20,0,0,                    ,36,-21.78
22/01 15:35:22,-20,0,0,                    ,36,-21.78
22/01 15:35:23,-20,0,0,                    ,36,-24.2
22/01 15:35:24,-20,0,0,                    ,36,-24.2
22/01 15:35:25,-20,0,0,                    ,36,-24.2
22/01 15:35:26,-18,0,0,                    ,38,-24.2
22/01 15:35:27,-18,0,0,                    ,38,-21.78
22/01 15:35:28,-18,0,0,                    ,39,-21.78
22/01 15:35:29,-18,0,0,                    ,39,-21.78
22/01 15:35:30,-18,0,0,                    ,39,-21.78
22/01 15:35:31,-18,0,0,                    ,39,-21.78
22/01 15:35:32,-18,0,0,                    ,39,-21.78
22/01 15:35:33,-18,0,0,                    ,39,-21.78
22/01 15:35:34,-18,0,0,                    ,42,-21.78
22/01 15:35:35,-18,0,0,                    ,42,-21.78
22/01 15:35:36,-18,0,0,                    ,42,-21.78
22/01 15:35:37,-18,0,0,                    ,42,-21.78
22/01 15:35:38,-18,0,0,                    ,42,-21.78
22/01 15:35:39,-18,0,0,                    ,43,-21.78
22/01 15:35:40,-18,0,0,                    ,43,-21.78
22/01 15:35:41,-20,0,0,                    ,44,-21.78
22/01 15:35:42,-20,0,0,                    ,44,-21.78
22/01 15:35:43,-20,0,0,                    ,44,-24.2
22/01 15:35:45,-20,0,0,                    ,44,-24.2
22/01 15:35:46,-18,0,0,                    ,46,-24.2
22/01 15:35:47,-18,0,0,                    ,46,-24.2
22/01 15:35:48,-18,0,0,                    ,46,-21.78
22/01 15:35:49,-18,0,0,                    ,47,-21.78
22/01 15:35:50,-18,0,0,                    ,47,-21.78
22/01 15:35:51,-18,0,0,                    ,47,-21.78
22/01 15:35:52,-18,0,0,                    ,47,-21.78
22/01 15:35:53,-48,0,0,                    ,49,-21.78
22/01 15:35:54,-48,0,0,                    ,49,-21.78
22/01 15:35:55,-48,0,0,                    ,49,-58.08
22/01 15:35:56,-48,0,0,                    ,49,-58.08
22/01 15:35:57,-48,0,0,                    ,51,-58.08
22/01 15:35:58,-48,0,0,                    ,51,-58.08
22/01 15:35:59,-48,0,0,                    ,51,-58.08
22/01 15:36:00,-48,0,0,                    ,51,-58.08
22/01 15:36:01,-48,0,0,                    ,51,-58.08
