Infotrol,
15:24:47,jueves, 21 de enero de 2021,

,,,%Anode d1-5%,,,
21/01 15:14:38,-22,0,0,                    ,608,-26.62
21/01 15:14:39,-22,0,0,                    ,608,-26.62
21/01 15:14:40,-22,0,0,                    ,609,-26.62
21/01 15:14:41,-22,0,0,                    ,609,-26.62
21/01 15:14:42,-22,0,0,                    ,610,-26.62
21/01 15:14:43,-22,0,0,                    ,610,-26.62
21/01 15:14:44,-22,0,0,                    ,610,-26.62
21/01 15:14:45,-22,0,0,                    ,610,-26.62
21/01 15:14:46,-31,0,0,                    ,612,-26.62
21/01 15:14:47,-31,0,0,                    ,612,-26.62
21/01 15:14:48,-43,0,0,                    ,613,-37.51
21/01 15:14:49,-43,0,0,                    ,613,-37.51
21/01 15:14:50,-43,0,0,                    ,613,-52.03
21/01 15:14:51,-43,0,0,                    ,613,-52.03
21/01 15:14:52,-43,0,0,                    ,613,-52.03
21/01 15:14:53,-35,0,0,                    ,615,-52.03
21/01 15:14:54,-35,0,0,                    ,615,-52.03
21/01 15:14:55,-35,0,0,                    ,615,-42.35
21/01 15:14:56,-35,0,0,                    ,615,-42.35
21/01 15:14:57,-35,0,0,                    ,615,-42.35
21/01 15:14:58,-35,0,0,                    ,615,-42.35
21/01 15:14:59,-48,0,0,                    ,617,-42.35
21/01 15:15:00,-48,0,0,                    ,617,-42.35
21/01 15:15:01,-48,0,0,                    ,618,-58.08
21/01 15:15:02,-48,0,0,                    ,618,-58.08
21/01 15:15:03,-48,0,0,                    ,618,-58.08
21/01 15:15:04,-48,0,0,                    ,618,-58.08
21/01 15:15:05,-33,0,0,                    ,620,-58.08
21/01 15:15:06,-33,0,0,                    ,620,-58.08
21/01 15:15:07,-33,0,0,                    ,620,-39.93
21/01 15:15:08,-33,0,0,                    ,620,-39.93
21/01 15:15:09,-33,0,0,                    ,620,-39.93
21/01 15:15:10,-33,0,0,                    ,620,-39.93
21/01 15:15:11,-33,0,0,                    ,622,-39.93
21/01 15:15:12,-33,0,0,                    ,622,-39.93
21/01 15:15:13,-33,0,0,                    ,622,-39.93
21/01 15:15:14,-33,0,0,                    ,623,-39.93
21/01 15:15:15,-33,0,0,                    ,623,-39.93
21/01 15:15:16,-33,0,0,                    ,623,-39.93
21/01 15:15:17,-33,0,0,                    ,623,-39.93
21/01 15:15:18,-33,0,0,                    ,623,-39.93
21/01 15:15:19,-33,0,0,                    ,623,-39.93
21/01 15:15:20,-33,0,0,                    ,625,-39.93
21/01 15:15:21,-33,0,0,                    ,625,-39.93
21/01 15:15:22,-42,0,0,                    ,626,-39.93
21/01 15:15:23,-42,0,0,                    ,626,-39.93
21/01 15:15:24,-42,0,0,                    ,627,-50.82
21/01 15:15:25,-42,0,0,                    ,627,-50.82
21/01 15:15:26,-34,0,0,                    ,628,-50.82
21/01 15:15:27,-34,0,0,                    ,628,-50.82
21/01 15:15:28,-34,0,0,                    ,628,-41.14
21/01 15:15:29,-34,0,0,                    ,628,-41.14
21/01 15:15:30,-42,0,0,                    ,630,-41.14
21/01 15:15:31,-42,0,0,                    ,630,-41.14
21/01 15:15:32,-42,0,0,                    ,631,-50.82
21/01 15:15:34,-42,0,0,                    ,631,-50.82
21/01 15:15:35,-42,0,0,                    ,631,-50.82
21/01 15:15:36,-42,0,0,                    ,631,-50.82
21/01 15:15:37,-42,0,0,                    ,631,-50.82
21/01 15:15:38,-42,0,0,                    ,632,-50.82
21/01 15:15:39,-42,0,0,                    ,632,-50.82
21/01 15:15:40,-33,0,0,                    ,633,-50.82
21/01 15:15:41,-33,0,0,                    ,633,-39.93
21/01 15:15:42,-33,0,0,                    ,633,-39.93
21/01 15:15:43,-33,0,0,                    ,633,-39.93
21/01 15:15:44,-33,0,0,                    ,635,-39.93
21/01 15:15:45,-33,0,0,                    ,635,-39.93
21/01 15:15:46,-33,0,0,                    ,636,-39.93
21/01 15:15:47,-33,0,0,                    ,636,-39.93
21/01 15:15:48,-33,0,0,                    ,636,-39.93
21/01 15:15:49,-33,0,0,                    ,636,-39.93
21/01 15:15:50,-34,0,0,                    ,637,-39.93
21/01 15:15:51,-34,0,0,                    ,637,-39.93
21/01 15:15:52,-34,0,0,                    ,637,-41.14
21/01 15:15:53,-33,0,0,                    ,638,-41.14
21/01 15:15:54,-33,0,0,                    ,638,-39.93
21/01 15:15:55,-33,0,0,                    ,638,-39.93
21/01 15:15:56,-33,0,0,                    ,638,-39.93
21/01 15:15:57,-44,0,0,                    ,640,-39.93
21/01 15:15:58,-44,0,0,                    ,640,-53.24
21/01 15:15:59,-33,0,0,                    ,641,-53.24
21/01 15:16:00,-33,0,0,                    ,641,-39.93
21/01 15:16:01,-33,0,0,                    ,641,-39.93
21/01 15:16:02,-33,0,0,                    ,641,-39.93
21/01 15:16:03,-42,0,0,                    ,643,-39.93
21/01 15:16:04,-42,0,0,                    ,643,-50.82
21/01 15:16:05,-42,0,0,                    ,643,-50.82
21/01 15:16:06,-42,0,0,                    ,643,-50.82
21/01 15:16:07,-42,0,0,                    ,643,-50.82
21/01 15:16:08,-42,0,0,                    ,643,-50.82
21/01 15:16:09,-42,0,0,                    ,645,-50.82
21/01 15:16:10,-42,0,0,                    ,645,-50.82
21/01 15:16:11,-31,0,0,                    ,646,-50.82
21/01 15:16:12,-31,0,0,                    ,646,-50.82
21/01 15:16:13,-31,0,0,                    ,646,-37.51
21/01 15:16:14,-31,0,0,                    ,646,-37.51
21/01 15:16:15,-29,0,0,                    ,648,-37.51
21/01 15:16:16,-29,0,0,                    ,648,-37.51
21/01 15:16:18,-29,0,0,                    ,648,-35.09
21/01 15:16:19,-29,0,0,                    ,648,-35.09
21/01 15:16:20,-29,0,0,                    ,648,-35.09
21/01 15:16:21,-29,0,0,                    ,649,-35.09
21/01 15:16:22,-29,0,0,                    ,649,-35.09
21/01 15:16:23,-32,0,0,                    ,650,-35.09
21/01 15:16:24,-32,0,0,                    ,650,-38.72
21/01 15:16:25,-30,0,0,                    ,651,-38.72
21/01 15:16:26,-30,0,0,                    ,651,-36.3
21/01 15:16:27,-30,0,0,                    ,651,-36.3
21/01 15:16:28,-30,0,0,                    ,651,-36.3
21/01 15:16:29,-42,0,0,                    ,653,-36.3
21/01 15:16:30,-42,0,0,                    ,653,-50.82
21/01 15:16:31,-32,0,0,                    ,654,-50.82
21/01 15:16:32,-32,0,0,                    ,654,-38.72
21/01 15:16:33,-32,0,0,                    ,654,-38.72
21/01 15:16:34,-32,0,0,                    ,654,-38.72
21/01 15:16:35,-32,0,0,                    ,654,-38.72
21/01 15:16:36,-32,0,0,                    ,654,-38.72
21/01 15:16:37,-42,0,0,                    ,656,-38.72
21/01 15:16:38,-42,0,0,                    ,656,-38.72
21/01 15:16:39,-42,0,0,                    ,656,-50.82
21/01 15:16:40,-42,0,0,                    ,656,-50.82
21/01 15:16:41,-42,0,0,                    ,658,-50.82
21/01 15:16:42,-42,0,0,                    ,658,-50.82
21/01 15:16:43,-33,0,0,                    ,659,-50.82
21/01 15:16:44,-33,0,0,                    ,659,-50.82
21/01 15:16:45,-33,0,0,                    ,659,-39.93
21/01 15:16:46,-33,0,0,                    ,659,-39.93
21/01 15:16:47,-30,0,0,                    ,660,-39.93
21/01 15:16:48,-30,0,0,                    ,660,-39.93
21/01 15:16:49,-30,0,0,                    ,660,-36.3
21/01 15:16:50,-30,0,0,                    ,661,-36.3
21/01 15:16:51,-30,0,0,                    ,661,-36.3
21/01 15:16:52,-30,0,0,                    ,661,-36.3
21/01 15:16:53,-30,0,0,                    ,661,-36.3
21/01 15:16:54,-33,0,0,                    ,663,-36.3
21/01 15:16:55,-33,0,0,                    ,663,-36.3
21/01 15:16:56,-30,0,0,                    ,664,-39.93
21/01 15:16:57,-30,0,0,                    ,664,-39.93
21/01 15:16:58,-30,0,0,                    ,664,-36.3
21/01 15:16:59,-30,0,0,                    ,664,-36.3
21/01 15:17:00,-30,0,0,                    ,664,-36.3
21/01 15:17:01,-30,0,0,                    ,664,-36.3
21/01 15:17:02,-42,0,0,                    ,666,-36.3
21/01 15:17:03,-42,0,0,                    ,666,-36.3
21/01 15:17:04,-42,0,0,                    ,666,-50.82
21/01 15:17:05,-42,0,0,                    ,666,-50.82
21/01 15:17:06,-30,0,0,                    ,668,-50.82
21/01 15:17:07,-30,0,0,                    ,668,-50.82
21/01 15:17:08,-45,0,0,                    ,669,-36.3
21/01 15:17:09,-45,0,0,                    ,669,-36.3
21/01 15:17:10,-45,0,0,                    ,669,-54.45
21/01 15:17:11,-45,0,0,                    ,669,-54.45
21/01 15:17:12,-45,0,0,                    ,669,-54.45
21/01 15:17:13,-45,0,0,                    ,669,-54.45
21/01 15:17:14,-45,0,0,                    ,671,-54.45
21/01 15:17:15,-45,0,0,                    ,671,-54.45
21/01 15:17:16,-45,0,0,                    ,671,-54.45
21/01 15:17:17,-32,0,0,                    ,672,-54.45
21/01 15:17:18,-32,0,0,                    ,672,-38.72
21/01 15:17:19,-32,0,0,                    ,672,-38.72
21/01 15:17:20,-32,0,0,                    ,672,-38.72
21/01 15:17:21,-30,0,0,                    ,674,-38.72
21/01 15:17:23,-30,0,0,                    ,674,-36.3
21/01 15:17:24,-30,0,0,                    ,674,-36.3
21/01 15:17:25,-30,0,0,                    ,674,-36.3
21/01 15:17:26,-30,0,0,                    ,674,-36.3
21/01 15:17:27,-30,0,0,                    ,674,-36.3
21/01 15:17:28,-32,0,0,                    ,676,-36.3
21/01 15:17:29,-32,0,0,                    ,676,-38.72
21/01 15:17:30,-30,0,0,                    ,677,-38.72
21/01 15:17:31,-30,0,0,                    ,677,-36.3
21/01 15:17:32,-30,0,0,                    ,677,-36.3
21/01 15:17:33,-30,0,0,                    ,677,-36.3
21/01 15:17:34,-42,0,0,                    ,679,-36.3
21/01 15:17:35,-42,0,0,                    ,679,-50.82
21/01 15:17:36,-42,0,0,                    ,679,-50.82
21/01 15:17:37,-42,0,0,                    ,679,-50.82
21/01 15:17:38,-31,0,0,                    ,681,-50.82
21/01 15:17:39,-31,0,0,                    ,681,-50.82
21/01 15:17:40,-43,0,0,                    ,682,-37.51
21/01 15:17:41,-43,0,0,                    ,682,-37.51
21/01 15:17:42,-43,0,0,                    ,682,-52.03
21/01 15:17:43,-43,0,0,                    ,682,-52.03
21/01 15:17:44,-43,0,0,                    ,682,-52.03
21/01 15:17:45,-43,0,0,                    ,682,-52.03
21/01 15:17:46,-43,0,0,                    ,684,-52.03
21/01 15:17:47,-43,0,0,                    ,684,-52.03
21/01 15:17:48,-43,0,0,                    ,684,-52.03
21/01 15:17:50,-43,0,0,                    ,684,-52.03
21/01 15:17:51,-43,0,0,                    ,684,-52.03
21/01 15:17:52,-24,0,0,                    ,686,-52.03
21/01 15:17:53,-24,0,0,                    ,686,-29.04
21/01 15:17:54,-24,0,0,                    ,687,-29.04
21/01 15:17:55,-24,0,0,                    ,687,-29.04
21/01 15:17:56,-24,0,0,                    ,687,-29.04
21/01 15:17:57,-24,0,0,                    ,687,-29.04
21/01 15:17:58,-24,0,0,                    ,687,-29.04
21/01 15:17:59,-24,0,0,                    ,687,-29.04
21/01 15:18:00,-25,0,0,                    ,689,-29.04
21/01 15:18:01,-25,0,0,                    ,689,-29.04
21/01 15:18:02,-25,0,0,                    ,689,-30.25
21/01 15:18:03,-25,0,0,                    ,689,-30.25
21/01 15:18:04,-28,0,0,                    ,691,-30.25
21/01 15:18:05,-28,0,0,                    ,691,-30.25
21/01 15:18:06,-28,0,0,                    ,692,-33.88
21/01 15:18:07,-28,0,0,                    ,692,-33.88
21/01 15:18:08,-28,0,0,                    ,692,-33.88
21/01 15:18:09,-28,0,0,                    ,692,-33.88
21/01 15:18:10,-28,0,0,                    ,692,-33.88
21/01 15:18:11,-23,0,0,                    ,694,-33.88
21/01 15:18:12,-23,0,0,                    ,694,-27.83
21/01 15:18:13,-23,0,0,                    ,694,-27.83
21/01 15:18:14,-23,0,0,                    ,694,-27.83
21/01 15:18:15,-29,0,0,                    ,695,-27.83
21/01 15:18:16,-29,0,0,                    ,695,-35.09
21/01 15:18:17,-29,0,0,                    ,696,-35.09
21/01 15:18:18,-29,0,0,                    ,696,-35.09
21/01 15:18:19,-29,0,0,                    ,697,-35.09
21/01 15:18:20,-29,0,0,                    ,697,-35.09
21/01 15:18:21,-29,0,0,                    ,697,-35.09
21/01 15:18:22,-29,0,0,                    ,697,-35.09
21/01 15:18:23,-29,0,0,                    ,697,-35.09
21/01 15:18:24,-29,0,0,                    ,697,-35.09
21/01 15:18:25,-23,0,0,                    ,700,-35.09
21/01 15:18:26,-23,0,0,                    ,700,-35.09
21/01 15:18:27,-23,0,0,                    ,700,-27.83
21/01 15:18:28,-23,0,0,                    ,700,-27.83
21/01 15:18:29,-23,0,0,                    ,700,-27.83
21/01 15:18:30,-23,0,0,                    ,701,-27.83
21/01 15:18:31,-23,0,0,                    ,701,-27.83
21/01 15:18:32,-25,0,0,                    ,702,-27.83
21/01 15:18:33,-25,0,0,                    ,702,-30.25
21/01 15:18:34,-25,0,0,                    ,702,-30.25
21/01 15:18:35,-25,0,0,                    ,702,-30.25
21/01 15:18:36,-29,0,0,                    ,704,-30.25
21/01 15:18:37,-29,0,0,                    ,704,-35.09
21/01 15:18:38,-29,0,0,                    ,705,-35.09
21/01 15:18:39,-29,0,0,                    ,705,-35.09
21/01 15:18:40,-29,0,0,                    ,705,-35.09
21/01 15:18:41,-29,0,0,                    ,705,-35.09
21/01 15:18:42,-29,0,0,                    ,705,-35.09
21/01 15:18:43,-29,0,0,                    ,705,-35.09
21/01 15:18:44,-25,0,0,                    ,707,-35.09
21/01 15:18:45,-25,0,0,                    ,707,-35.09
21/01 15:18:46,-25,0,0,                    ,707,-30.25
21/01 15:18:47,-25,0,0,                    ,707,-30.25
21/01 15:18:48,-25,0,0,                    ,707,-30.25
21/01 15:18:49,-29,0,0,                    ,709,-30.25
21/01 15:18:50,-29,0,0,                    ,709,-35.09
21/01 15:18:51,-29,0,0,                    ,710,-35.09
21/01 15:18:52,-29,0,0,                    ,710,-35.09
21/01 15:18:53,-29,0,0,                    ,710,-35.09
21/01 15:18:54,-29,0,0,                    ,710,-35.09
21/01 15:18:55,-23,0,0,                    ,712,-35.09
21/01 15:18:56,-23,0,0,                    ,712,-27.83
21/01 15:18:57,-23,0,0,                    ,712,-27.83
21/01 15:18:58,-23,0,0,                    ,712,-27.83
21/01 15:18:59,-23,0,0,                    ,712,-27.83
21/01 15:19:00,-23,0,0,                    ,712,-27.83
21/01 15:19:02,-23,0,0,                    ,712,-27.83
21/01 15:19:03,-23,0,0,                    ,712,-27.83
21/01 15:19:04,-29,0,0,                    ,715,-27.83
21/01 15:19:05,-29,0,0,                    ,715,-27.83
21/01 15:19:06,-29,0,0,                    ,715,-35.09
21/01 15:19:07,-29,0,0,                    ,715,-35.09
21/01 15:19:08,-29,0,0,                    ,717,-35.09
21/01 15:19:09,-29,0,0,                    ,717,-35.09
21/01 15:19:10,-29,0,0,                    ,717,-35.09
21/01 15:19:11,-29,0,0,                    ,717,-35.09
21/01 15:19:12,-29,0,0,                    ,718,-35.09
21/01 15:19:13,-29,0,0,                    ,718,-35.09
21/01 15:19:14,-29,0,0,                    ,719,-35.09
21/01 15:19:15,-29,0,0,                    ,719,-35.09
21/01 15:19:16,-25,0,0,                    ,720,-35.09
21/01 15:19:17,-25,0,0,                    ,720,-35.09
21/01 15:19:18,-25,0,0,                    ,720,-30.25
21/01 15:19:19,-25,0,0,                    ,720,-30.25
21/01 15:19:20,-25,0,0,                    ,720,-30.25
21/01 15:19:21,-29,0,0,                    ,722,-30.25
21/01 15:19:22,-29,0,0,                    ,722,-35.09
21/01 15:19:23,-29,0,0,                    ,723,-35.09
21/01 15:19:24,-29,0,0,                    ,723,-35.09
21/01 15:19:25,-29,0,0,                    ,723,-35.09
21/01 15:19:26,-29,0,0,                    ,723,-35.09
21/01 15:19:27,-30,0,0,                    ,724,-35.09
21/01 15:19:28,-30,0,0,                    ,724,-36.3
21/01 15:19:29,-28,0,0,                    ,725,-36.3
21/01 15:19:30,-28,0,0,                    ,725,-33.88
21/01 15:19:31,-28,0,0,                    ,725,-33.88
21/01 15:19:32,-28,0,0,                    ,725,-33.88
21/01 15:19:33,-28,0,0,                    ,727,-33.88
21/01 15:19:35,-28,0,0,                    ,727,-33.88
21/01 15:19:36,-28,0,0,                    ,727,-33.88
21/01 15:19:37,-28,0,0,                    ,727,-33.88
21/01 15:19:38,-30,0,0,                    ,728,-33.88
21/01 15:19:39,-30,0,0,                    ,728,-33.88
21/01 15:19:40,-28,0,0,                    ,729,-36.3
21/01 15:19:41,-28,0,0,                    ,729,-36.3
21/01 15:19:42,-39,0,0,                    ,730,-33.88
21/01 15:19:43,-39,0,0,                    ,730,-33.88
21/01 15:19:44,-39,0,0,                    ,730,-47.19
21/01 15:19:45,-39,0,0,                    ,730,-47.19
21/01 15:19:46,-30,0,0,                    ,732,-47.19
21/01 15:19:47,-30,0,0,                    ,732,-47.19
21/01 15:19:48,-30,0,0,                    ,732,-36.3
21/01 15:19:49,-28,0,0,                    ,733,-36.3
21/01 15:19:50,-28,0,0,                    ,733,-33.88
21/01 15:19:51,-28,0,0,                    ,733,-33.88
21/01 15:19:52,-28,0,0,                    ,733,-33.88
21/01 15:19:53,-28,0,0,                    ,733,-33.88
21/01 15:19:54,-28,0,0,                    ,733,-33.88
21/01 15:19:55,-36,0,0,                    ,735,-33.88
21/01 15:19:56,-36,0,0,                    ,735,-43.56
21/01 15:19:57,-36,0,0,                    ,735,-43.56
21/01 15:19:58,-36,0,0,                    ,735,-43.56
21/01 15:19:59,-30,0,0,                    ,737,-43.56
21/01 15:20:00,-30,0,0,                    ,737,-36.3
21/01 15:20:01,-28,0,0,                    ,738,-36.3
21/01 15:20:02,-28,0,0,                    ,738,-33.88
21/01 15:20:03,-28,0,0,                    ,738,-33.88
21/01 15:20:04,-28,0,0,                    ,738,-33.88
21/01 15:20:05,-28,0,0,                    ,738,-33.88
21/01 15:20:06,-28,0,0,                    ,738,-33.88
21/01 15:20:07,-28,0,0,                    ,740,-33.88
21/01 15:20:08,-28,0,0,                    ,740,-33.88
21/01 15:20:09,-28,0,0,                    ,741,-33.88
21/01 15:20:10,-28,0,0,                    ,741,-33.88
21/01 15:20:11,-27,0,0,                    ,742,-33.88
21/01 15:20:12,-27,0,0,                    ,742,-33.88
21/01 15:20:13,-27,0,0,                    ,742,-32.67
21/01 15:20:14,-39,0,0,                    ,743,-32.67
21/01 15:20:15,-39,0,0,                    ,743,-47.19
21/01 15:20:16,-39,0,0,                    ,743,-47.19
21/01 15:20:17,-39,0,0,                    ,743,-47.19
21/01 15:20:18,-30,0,0,                    ,745,-47.19
21/01 15:20:19,-30,0,0,                    ,745,-36.3
21/01 15:20:20,-30,0,0,                    ,745,-36.3
21/01 15:20:21,-30,0,0,                    ,745,-36.3
21/01 15:20:22,-30,0,0,                    ,746,-36.3
21/01 15:20:23,-30,0,0,                    ,746,-36.3
21/01 15:20:24,-36,0,0,                    ,747,-36.3
21/01 15:20:25,-36,0,0,                    ,747,-36.3
21/01 15:20:26,-36,0,0,                    ,748,-43.56
21/01 15:20:27,-36,0,0,                    ,748,-43.56
21/01 15:20:28,-36,0,0,                    ,748,-43.56
21/01 15:20:29,-36,0,0,                    ,748,-43.56
21/01 15:20:30,-36,0,0,                    ,748,-43.56
21/01 15:20:31,-30,0,0,                    ,750,-43.56
21/01 15:20:32,-30,0,0,                    ,750,-36.3
21/01 15:20:33,-27,0,0,                    ,751,-36.3
21/01 15:20:34,-27,0,0,                    ,751,-32.67
21/01 15:20:35,-27,0,0,                    ,751,-32.67
21/01 15:20:36,-27,0,0,                    ,751,-32.67
21/01 15:20:37,-27,0,0,                    ,751,-32.67
21/01 15:20:38,-27,0,0,                    ,751,-32.67
21/01 15:20:39,-27,0,0,                    ,753,-32.67
21/01 15:20:40,-27,0,0,                    ,753,-32.67
21/01 15:20:41,-27,0,0,                    ,753,-32.67
21/01 15:20:42,-27,0,0,                    ,753,-32.67
21/01 15:20:44,-27,0,0,                    ,753,-32.67
21/01 15:20:45,-27,0,0,                    ,753,-32.67
21/01 15:20:46,-27,0,0,                    ,756,-32.67
21/01 15:20:47,-27,0,0,                    ,756,-32.67
21/01 15:20:48,-27,0,0,                    ,756,-32.67
21/01 15:20:49,-27,0,0,                    ,756,-32.67
21/01 15:20:50,-27,0,0,                    ,756,-32.67
21/01 15:20:51,-27,0,0,                    ,756,-32.67
21/01 15:20:52,-27,0,0,                    ,758,-32.67
21/01 15:20:53,-27,0,0,                    ,758,-32.67
21/01 15:20:54,-27,0,0,                    ,758,-32.67
21/01 15:20:55,-27,0,0,                    ,758,-32.67
21/01 15:20:56,-27,0,0,                    ,758,-32.67
21/01 15:20:57,-27,0,0,                    ,758,-32.67
21/01 15:20:58,-44,0,0,                    ,761,-32.67
21/01 15:20:59,-44,0,0,                    ,761,-32.67
21/01 15:21:00,-44,0,0,                    ,761,-53.24
21/01 15:21:01,-44,0,0,                    ,761,-53.24
21/01 15:21:02,-34,0,0,                    ,763,-53.24
21/01 15:21:03,-34,0,0,                    ,763,-53.24
21/01 15:21:04,-34,0,0,                    ,763,-41.14
21/01 15:21:06,-34,0,0,                    ,763,-41.14
21/01 15:21:07,-36,0,0,                    ,764,-41.14
21/01 15:21:08,-36,0,0,                    ,764,-41.14
21/01 15:21:09,-36,0,0,                    ,765,-43.56
21/01 15:21:10,-36,0,0,                    ,765,-43.56
21/01 15:21:11,-37,0,0,                    ,766,-43.56
21/01 15:21:12,-37,0,0,                    ,766,-43.56
21/01 15:21:13,-37,0,0,                    ,766,-44.77
21/01 15:21:14,-37,0,0,                    ,766,-44.77
21/01 15:21:15,-37,0,0,                    ,766,-44.77
21/01 15:21:16,-37,0,0,                    ,768,-44.77
21/01 15:21:17,-37,0,0,                    ,768,-44.77
21/01 15:21:18,-37,0,0,                    ,768,-44.77
21/01 15:21:19,-37,0,0,                    ,768,-44.77
21/01 15:21:20,-36,0,0,                    ,769,-44.77
21/01 15:21:21,-36,0,0,                    ,769,-44.77
21/01 15:21:22,-36,0,0,                    ,769,-43.56
21/01 15:21:23,-36,0,0,                    ,769,-43.56
21/01 15:21:24,-36,0,0,                    ,771,-43.56
21/01 15:21:25,-36,0,0,                    ,771,-43.56
21/01 15:21:26,-36,0,0,                    ,771,-43.56
21/01 15:21:27,-36,0,0,                    ,771,-43.56
21/01 15:21:28,-36,0,0,                    ,773,-43.56
21/01 15:21:29,-36,0,0,                    ,773,-43.56
21/01 15:21:30,-36,0,0,                    ,773,-43.56
21/01 15:21:31,-36,0,0,                    ,773,-43.56
21/01 15:21:32,-36,0,0,                    ,773,-43.56
21/01 15:21:33,-36,0,0,                    ,773,-43.56
21/01 15:21:34,-36,0,0,                    ,773,-43.56
21/01 15:21:35,-36,0,0,                    ,773,-43.56
21/01 15:21:36,-36,0,0,                    ,773,-43.56
21/01 15:21:37,-35,0,0,                    ,776,-43.56
21/01 15:21:38,-35,0,0,                    ,776,-42.35
21/01 15:21:39,-35,0,0,                    ,776,-42.35
21/01 15:21:40,-35,0,0,                    ,776,-42.35
21/01 15:21:41,-36,0,0,                    ,778,-42.35
21/01 15:21:42,-36,0,0,                    ,778,-43.56
21/01 15:21:43,-37,0,0,                    ,779,-43.56
21/01 15:21:44,-37,0,0,                    ,779,-44.77
21/01 15:21:45,-37,0,0,                    ,779,-44.77
21/01 15:21:46,-37,0,0,                    ,779,-44.77
21/01 15:21:47,-37,0,0,                    ,779,-44.77
21/01 15:21:48,-37,0,0,                    ,779,-44.77
21/01 15:21:49,-37,0,0,                    ,781,-44.77
21/01 15:21:50,-37,0,0,                    ,781,-44.77
21/01 15:21:51,-37,0,0,                    ,781,-44.77
21/01 15:21:52,-37,0,0,                    ,781,-44.77
21/01 15:21:53,-34,0,0,                    ,783,-44.77
21/01 15:21:54,-34,0,0,                    ,783,-44.77
21/01 15:21:55,-34,0,0,                    ,784,-41.14
21/01 15:21:56,-34,0,0,                    ,784,-41.14
21/01 15:21:57,-34,0,0,                    ,784,-41.14
21/01 15:21:58,-34,0,0,                    ,784,-41.14
21/01 15:21:59,-34,0,0,                    ,784,-41.14
21/01 15:22:00,-34,0,0,                    ,784,-41.14
21/01 15:22:01,-36,0,0,                    ,786,-41.14
21/01 15:22:02,-36,0,0,                    ,786,-41.14
21/01 15:22:03,-36,0,0,                    ,787,-43.56
21/01 15:22:04,-36,0,0,                    ,787,-43.56
21/01 15:22:05,-36,0,0,                    ,787,-43.56
21/01 15:22:06,-36,0,0,                    ,787,-43.56
21/01 15:22:07,-36,0,0,                    ,787,-43.56
21/01 15:22:08,-35,0,0,                    ,788,-43.56
21/01 15:22:09,-35,0,0,                    ,788,-42.35
21/01 15:22:10,-35,0,0,                    ,789,-42.35
21/01 15:22:11,-35,0,0,                    ,789,-42.35
21/01 15:22:12,-35,0,0,                    ,789,-42.35
21/01 15:22:13,-35,0,0,                    ,789,-42.35
21/01 15:22:14,-36,0,0,                    ,791,-42.35
21/01 15:22:15,-36,0,0,                    ,791,-42.35
21/01 15:22:16,-36,0,0,                    ,791,-43.56
21/01 15:22:17,-36,0,0,                    ,791,-43.56
21/01 15:22:19,-36,0,0,                    ,791,-43.56
21/01 15:22:20,-36,0,0,                    ,791,-43.56
21/01 15:22:21,-38,0,0,                    ,794,-43.56
21/01 15:22:22,-38,0,0,                    ,794,-43.56
21/01 15:22:23,-38,0,0,                    ,794,-45.98
21/01 15:22:24,-38,0,0,                    ,794,-45.98
21/01 15:22:25,-38,0,0,                    ,794,-45.98
21/01 15:22:26,-38,0,0,                    ,794,-45.98
21/01 15:22:27,-38,0,0,                    ,794,-45.98
21/01 15:22:28,-36,0,0,                    ,796,-45.98
21/01 15:22:29,-36,0,0,                    ,796,-43.56
21/01 15:22:30,-36,0,0,                    ,797,-43.56
21/01 15:22:31,-36,0,0,                    ,797,-43.56
21/01 15:22:32,-36,0,0,                    ,797,-43.56
21/01 15:22:33,-36,0,0,                    ,797,-43.56
21/01 15:22:34,-36,0,0,                    ,799,-43.56
21/01 15:22:35,-36,0,0,                    ,799,-43.56
21/01 15:22:36,-36,0,0,                    ,799,-43.56
21/01 15:22:37,-36,0,0,                    ,799,-43.56
21/01 15:22:38,-36,0,0,                    ,799,-43.56
21/01 15:22:39,-36,0,0,                    ,799,-43.56
21/01 15:22:40,-35,0,0,                    ,801,-43.56
21/01 15:22:41,-35,0,0,                    ,801,-43.56
21/01 15:22:42,-35,0,0,                    ,802,-42.35
21/01 15:22:43,-35,0,0,                    ,802,-42.35
21/01 15:22:44,-35,0,0,                    ,802,-42.35
21/01 15:22:45,-35,0,0,                    ,802,-42.35
21/01 15:22:46,-35,0,0,                    ,802,-42.35
21/01 15:22:47,-36,0,0,                    ,804,-42.35
21/01 15:22:48,-36,0,0,                    ,804,-43.56
21/01 15:22:49,-36,0,0,                    ,804,-43.56
21/01 15:22:51,-36,0,0,                    ,804,-43.56
21/01 15:22:52,-34,0,0,                    ,806,-43.56
21/01 15:22:53,-34,0,0,                    ,806,-41.14
21/01 15:22:54,-34,0,0,                    ,807,-41.14
21/01 15:22:55,-34,0,0,                    ,807,-41.14
21/01 15:22:56,-34,0,0,                    ,807,-41.14
21/01 15:22:57,-34,0,0,                    ,807,-41.14
21/01 15:22:58,-36,0,0,                    ,809,-41.14
21/01 15:22:59,-36,0,0,                    ,809,-41.14
21/01 15:23:00,-36,0,0,                    ,809,-43.56
21/01 15:23:01,-36,0,0,                    ,809,-43.56
21/01 15:23:02,-36,0,0,                    ,809,-43.56
21/01 15:23:03,-36,0,0,                    ,809,-43.56
21/01 15:23:04,-36,0,0,                    ,809,-43.56
21/01 15:23:05,-36,0,0,                    ,809,-43.56
