Infotrol,
13:09:09,jueves, 21 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
21/01 12:41:42,-36,0,0,                    ,702,-43.56
21/01 12:41:43,-36,0,0,                    ,702,-43.56
21/01 12:41:44,-36,0,0,                    ,702,-43.56
21/01 12:41:45,-36,0,0,                    ,702,-43.56
21/01 12:41:46,-36,0,0,                    ,704,-43.56
21/01 12:41:47,-36,0,0,                    ,704,-43.56
21/01 12:41:48,-36,0,0,                    ,704,-43.56
21/01 12:41:49,-36,0,0,                    ,704,-43.56
21/01 12:41:50,-36,0,0,                    ,704,-43.56
21/01 12:41:51,-36,0,0,                    ,704,-43.56
21/01 12:41:52,-16,0,0,                    ,707,-43.56
21/01 12:41:53,-16,0,0,                    ,707,-43.56
21/01 12:41:54,-16,0,0,                    ,707,-19.36
21/01 12:41:55,-16,0,0,                    ,707,-19.36
21/01 12:41:56,-16,0,0,                    ,707,-19.36
21/01 12:41:57,-16,0,0,                    ,707,-19.36
21/01 12:41:58,-15,0,0,                    ,709,-19.36
21/01 12:41:59,-15,0,0,                    ,709,-19.36
21/01 12:42:00,-15,0,0,                    ,709,-18.15
21/01 12:42:01,-15,0,0,                    ,709,-18.15
21/01 12:42:02,-15,0,0,                    ,709,-18.15
21/01 12:42:03,-15,0,0,                    ,709,-18.15
21/01 12:42:04,-16,0,0,                    ,712,-18.15
21/01 12:42:05,-16,0,0,                    ,712,-18.15
21/01 12:42:06,-16,0,0,                    ,712,-19.36
21/01 12:42:07,-16,0,0,                    ,712,-19.36
21/01 12:42:08,-16,0,0,                    ,712,-19.36
21/01 12:42:09,-16,0,0,                    ,712,-19.36
21/01 12:42:10,-16,0,0,                    ,712,-19.36
21/01 12:42:11,-15,0,0,                    ,714,-19.36
21/01 12:42:12,-15,0,0,                    ,714,-18.15
21/01 12:42:13,-16,0,0,                    ,715,-18.15
21/01 12:42:14,-16,0,0,                    ,715,-19.36
21/01 12:42:15,-16,0,0,                    ,715,-19.36
21/01 12:42:16,-16,0,0,                    ,715,-19.36
21/01 12:42:17,-16,0,0,                    ,717,-19.36
21/01 12:42:18,-16,0,0,                    ,717,-19.36
21/01 12:42:19,-16,0,0,                    ,717,-19.36
21/01 12:42:20,-16,0,0,                    ,717,-19.36
21/01 12:42:21,-16,0,0,                    ,717,-19.36
21/01 12:42:22,-16,0,0,                    ,717,-19.36
21/01 12:42:23,-15,0,0,                    ,719,-19.36
21/01 12:42:24,-15,0,0,                    ,719,-19.36
21/01 12:42:25,-15,0,0,                    ,719,-18.15
21/01 12:42:27,-15,0,0,                    ,720,-18.15
21/01 12:42:28,-15,0,0,                    ,720,-18.15
21/01 12:42:29,-15,0,0,                    ,720,-18.15
21/01 12:42:30,-15,0,0,                    ,720,-18.15
21/01 12:42:31,-15,0,0,                    ,722,-18.15
21/01 12:42:32,-15,0,0,                    ,722,-18.15
21/01 12:42:33,-15,0,0,                    ,722,-18.15
21/01 12:42:34,-15,0,0,                    ,722,-18.15
21/01 12:42:35,-16,0,0,                    ,724,-18.15
21/01 12:42:36,-16,0,0,                    ,724,-18.15
21/01 12:42:37,-16,0,0,                    ,725,-19.36
21/01 12:42:38,-16,0,0,                    ,725,-19.36
21/01 12:42:39,-16,0,0,                    ,725,-19.36
21/01 12:42:40,-16,0,0,                    ,725,-19.36
21/01 12:42:41,-15,0,0,                    ,727,-19.36
21/01 12:42:42,-15,0,0,                    ,727,-19.36
21/01 12:42:44,-15,0,0,                    ,727,-18.15
21/01 12:42:45,-15,0,0,                    ,727,-18.15
21/01 12:42:46,-15,0,0,                    ,727,-18.15
21/01 12:42:47,-15,0,0,                    ,727,-18.15
21/01 12:42:48,-15,0,0,                    ,727,-18.15
21/01 12:42:49,-16,0,0,                    ,729,-18.15
21/01 12:42:50,-16,0,0,                    ,729,-19.36
21/01 12:42:51,-16,0,0,                    ,730,-19.36
21/01 12:42:52,-16,0,0,                    ,730,-19.36
21/01 12:42:53,-16,0,0,                    ,730,-19.36
21/01 12:42:54,-16,0,0,                    ,730,-19.36
21/01 12:42:55,-16,0,0,                    ,730,-19.36
21/01 12:42:56,-16,0,0,                    ,730,-19.36
21/01 12:42:57,-16,0,0,                    ,732,-19.36
21/01 12:42:58,-16,0,0,                    ,732,-19.36
21/01 12:42:59,-16,0,0,                    ,732,-19.36
21/01 12:43:00,-16,0,0,                    ,732,-19.36
21/01 12:43:01,-16,0,0,                    ,734,-19.36
21/01 12:43:02,-16,0,0,                    ,734,-19.36
21/01 12:43:03,-15,0,0,                    ,735,-19.36
21/01 12:43:04,-15,0,0,                    ,735,-19.36
21/01 12:43:05,-15,0,0,                    ,735,-18.15
21/01 12:43:06,-15,0,0,                    ,735,-18.15
21/01 12:43:07,-15,0,0,                    ,735,-18.15
21/01 12:43:08,-15,0,0,                    ,735,-18.15
21/01 12:43:09,-46,0,0,                    ,737,-18.15
21/01 12:43:10,-46,0,0,                    ,737,-18.15
21/01 12:43:11,-46,0,0,                    ,737,-55.66
21/01 12:43:12,-46,0,0,                    ,737,-55.66
21/01 12:43:13,-46,0,0,                    ,737,-55.66
21/01 12:43:14,-35,0,0,                    ,739,-55.66
21/01 12:43:15,-35,0,0,                    ,739,-55.66
21/01 12:43:16,-34,0,0,                    ,740,-42.35
21/01 12:43:17,-34,0,0,                    ,740,-42.35
21/01 12:43:18,-34,0,0,                    ,740,-41.14
21/01 12:43:19,-34,0,0,                    ,740,-41.14
21/01 12:43:20,-35,0,0,                    ,742,-41.14
21/01 12:43:21,-35,0,0,                    ,742,-41.14
21/01 12:43:22,-35,0,0,                    ,743,-42.35
21/01 12:43:23,-35,0,0,                    ,743,-42.35
21/01 12:43:24,-35,0,0,                    ,743,-42.35
21/01 12:43:25,-35,0,0,                    ,743,-42.35
21/01 12:43:26,-35,0,0,                    ,743,-42.35
21/01 12:43:27,-35,0,0,                    ,743,-42.35
21/01 12:43:28,-35,0,0,                    ,743,-42.35
21/01 12:43:29,-39,0,0,                    ,745,-42.35
21/01 12:43:30,-39,0,0,                    ,745,-47.19
21/01 12:43:31,-39,0,0,                    ,745,-47.19
21/01 12:43:32,-39,0,0,                    ,745,-47.19
21/01 12:43:33,-39,0,0,                    ,745,-47.19
21/01 12:43:34,-39,0,0,                    ,745,-47.19
21/01 12:43:35,-36,0,0,                    ,748,-47.19
21/01 12:43:36,-36,0,0,                    ,748,-43.56
21/01 12:43:37,-36,0,0,                    ,748,-43.56
21/01 12:43:38,-36,0,0,                    ,748,-43.56
21/01 12:43:39,-36,0,0,                    ,750,-43.56
21/01 12:43:40,-36,0,0,                    ,750,-43.56
21/01 12:43:41,-36,0,0,                    ,750,-43.56
21/01 12:43:42,-36,0,0,                    ,750,-43.56
21/01 12:43:43,-36,0,0,                    ,750,-43.56
21/01 12:43:44,-36,0,0,                    ,750,-43.56
21/01 12:43:45,-36,0,0,                    ,752,-43.56
21/01 12:43:46,-36,0,0,                    ,752,-43.56
21/01 12:43:47,-34,0,0,                    ,753,-43.56
21/01 12:43:48,-34,0,0,                    ,753,-43.56
21/01 12:43:49,-34,0,0,                    ,753,-41.14
21/01 12:43:50,-34,0,0,                    ,753,-41.14
21/01 12:43:52,-34,0,0,                    ,753,-41.14
21/01 12:43:53,-34,0,0,                    ,755,-41.14
21/01 12:43:54,-34,0,0,                    ,755,-41.14
21/01 12:43:55,-34,0,0,                    ,755,-41.14
21/01 12:43:56,-34,0,0,                    ,755,-41.14
21/01 12:43:57,-34,0,0,                    ,755,-41.14
21/01 12:43:58,-34,0,0,                    ,755,-41.14
21/01 12:43:59,-34,0,0,                    ,757,-41.14
21/01 12:44:00,-34,0,0,                    ,757,-41.14
21/01 12:44:01,-40,0,0,                    ,758,-41.14
21/01 12:44:02,-40,0,0,                    ,758,-41.14
21/01 12:44:03,-40,0,0,                    ,758,-48.4
21/01 12:44:04,-40,0,0,                    ,758,-48.4
21/01 12:44:05,-36,0,0,                    ,760,-48.4
21/01 12:44:06,-36,0,0,                    ,760,-48.4
21/01 12:44:07,-36,0,0,                    ,760,-43.56
21/01 12:44:08,-36,0,0,                    ,760,-43.56
21/01 12:44:09,-36,0,0,                    ,760,-43.56
21/01 12:44:10,-36,0,0,                    ,760,-43.56
21/01 12:44:11,-36,0,0,                    ,760,-43.56
21/01 12:44:12,-36,0,0,                    ,762,-43.56
21/01 12:44:13,-36,0,0,                    ,762,-43.56
21/01 12:44:14,-36,0,0,                    ,763,-43.56
21/01 12:44:15,-36,0,0,                    ,763,-43.56
21/01 12:44:16,-36,0,0,                    ,763,-43.56
21/01 12:44:17,-36,0,0,                    ,763,-43.56
21/01 12:44:19,-36,0,0,                    ,765,-43.56
21/01 12:44:20,-36,0,0,                    ,765,-43.56
21/01 12:44:21,-34,0,0,                    ,766,-43.56
21/01 12:44:22,-34,0,0,                    ,766,-43.56
21/01 12:44:23,-34,0,0,                    ,766,-41.14
21/01 12:44:24,-34,0,0,                    ,766,-41.14
21/01 12:44:25,-34,0,0,                    ,768,-41.14
21/01 12:44:26,-34,0,0,                    ,768,-41.14
21/01 12:44:27,-34,0,0,                    ,768,-41.14
21/01 12:44:28,-34,0,0,                    ,768,-41.14
21/01 12:44:29,-34,0,0,                    ,768,-41.14
21/01 12:44:30,-34,0,0,                    ,770,-41.14
21/01 12:44:31,-34,0,0,                    ,770,-41.14
21/01 12:44:32,-34,0,0,                    ,770,-41.14
21/01 12:44:33,-34,0,0,                    ,770,-41.14
21/01 12:44:34,-42,0,0,                    ,771,-41.14
21/01 12:44:35,-42,0,0,                    ,771,-50.82
21/01 12:44:36,-42,0,0,                    ,772,-50.82
21/01 12:44:37,-42,0,0,                    ,772,-50.82
21/01 12:44:38,-34,0,0,                    ,773,-50.82
21/01 12:44:39,-34,0,0,                    ,773,-50.82
21/01 12:44:40,-34,0,0,                    ,773,-41.14
21/01 12:44:41,-34,0,0,                    ,773,-41.14
21/01 12:44:42,-37,0,0,                    ,775,-41.14
21/01 12:44:43,-37,0,0,                    ,775,-41.14
21/01 12:44:44,-37,0,0,                    ,775,-44.77
21/01 12:44:45,-37,0,0,                    ,775,-44.77
21/01 12:44:46,-37,0,0,                    ,775,-44.77
21/01 12:44:47,-37,0,0,                    ,775,-44.77
21/01 12:44:48,-37,0,0,                    ,775,-44.77
21/01 12:44:49,-37,0,0,                    ,775,-44.77
21/01 12:44:50,-33,0,0,                    ,778,-44.77
21/01 12:44:51,-33,0,0,                    ,778,-44.77
21/01 12:44:52,-37,0,0,                    ,779,-39.93
21/01 12:44:53,-37,0,0,                    ,779,-39.93
21/01 12:44:54,-37,0,0,                    ,780,-44.77
21/01 12:44:55,-37,0,0,                    ,780,-44.77
21/01 12:44:56,-37,0,0,                    ,780,-44.77
21/01 12:44:57,-37,0,0,                    ,780,-44.77
21/01 12:44:58,-37,0,0,                    ,780,-44.77
21/01 12:44:59,-37,0,0,                    ,781,-44.77
21/01 12:45:00,-37,0,0,                    ,781,-44.77
21/01 12:45:02,-37,0,0,                    ,781,-44.77
21/01 12:45:03,-37,0,0,                    ,781,-44.77
21/01 12:45:04,-37,0,0,                    ,783,-44.77
21/01 12:45:05,-37,0,0,                    ,783,-44.77
21/01 12:45:06,-37,0,0,                    ,783,-44.77
21/01 12:45:07,-37,0,0,                    ,783,-44.77
21/01 12:45:08,-37,0,0,                    ,783,-44.77
21/01 12:45:09,-37,0,0,                    ,783,-44.77
21/01 12:45:10,-34,0,0,                    ,786,-44.77
21/01 12:45:11,-34,0,0,                    ,786,-44.77
21/01 12:45:12,-34,0,0,                    ,786,-41.14
21/01 12:45:13,-34,0,0,                    ,786,-41.14
21/01 12:45:14,-34,0,0,                    ,786,-41.14
21/01 12:45:15,-34,0,0,                    ,786,-41.14
21/01 12:45:16,-37,0,0,                    ,788,-41.14
21/01 12:45:17,-37,0,0,                    ,788,-41.14
21/01 12:45:18,-37,0,0,                    ,788,-44.77
21/01 12:45:19,-37,0,0,                    ,789,-44.77
21/01 12:45:20,-37,0,0,                    ,789,-44.77
21/01 12:45:21,-37,0,0,                    ,790,-44.77
21/01 12:45:22,-37,0,0,                    ,790,-44.77
21/01 12:45:23,-33,0,0,                    ,791,-44.77
21/01 12:45:24,-33,0,0,                    ,791,-44.77
21/01 12:45:25,-33,0,0,                    ,791,-39.93
21/01 12:45:26,-33,0,0,                    ,791,-39.93
21/01 12:45:27,-33,0,0,                    ,791,-39.93
21/01 12:45:28,-33,0,0,                    ,791,-39.93
21/01 12:45:29,-37,0,0,                    ,793,-39.93
21/01 12:45:30,-37,0,0,                    ,793,-39.93
21/01 12:45:31,-34,0,0,                    ,794,-44.77
21/01 12:45:32,-34,0,0,                    ,794,-44.77
21/01 12:45:33,-34,0,0,                    ,795,-41.14
21/01 12:45:34,-34,0,0,                    ,795,-41.14
21/01 12:45:35,-37,0,0,                    ,796,-41.14
21/01 12:45:36,-37,0,0,                    ,796,-41.14
21/01 12:45:37,-37,0,0,                    ,796,-44.77
21/01 12:45:38,-37,0,0,                    ,796,-44.77
21/01 12:45:39,-37,0,0,                    ,798,-44.77
21/01 12:45:40,-37,0,0,                    ,798,-44.77
21/01 12:45:41,-37,0,0,                    ,798,-44.77
21/01 12:45:42,-37,0,0,                    ,798,-44.77
21/01 12:45:43,-37,0,0,                    ,798,-44.77
21/01 12:45:44,-34,0,0,                    ,799,-44.77
21/01 12:45:45,-34,0,0,                    ,799,-41.14
21/01 12:45:46,-34,0,0,                    ,799,-41.14
21/01 12:45:47,-34,0,0,                    ,799,-41.14
21/01 12:45:48,-32,0,0,                    ,801,-41.14
21/01 12:45:49,-32,0,0,                    ,801,-38.72
21/01 12:45:50,-32,0,0,                    ,801,-38.72
21/01 12:45:51,-32,0,0,                    ,801,-38.72
21/01 12:45:52,-32,0,0,                    ,801,-38.72
21/01 12:45:53,-32,0,0,                    ,801,-38.72
21/01 12:45:54,-34,0,0,                    ,803,-38.72
21/01 12:45:55,-34,0,0,                    ,803,-41.14
21/01 12:45:56,-32,0,0,                    ,804,-41.14
21/01 12:45:57,-32,0,0,                    ,804,-38.72
21/01 12:45:58,-32,0,0,                    ,804,-38.72
21/01 12:45:59,-32,0,0,                    ,804,-38.72
21/01 12:46:00,-37,0,0,                    ,806,-38.72
21/01 12:46:01,-37,0,0,                    ,806,-44.77
21/01 12:46:02,-34,0,0,                    ,807,-44.77
21/01 12:46:03,-34,0,0,                    ,807,-44.77
21/01 12:46:04,-34,0,0,                    ,807,-41.14
21/01 12:46:05,-34,0,0,                    ,807,-41.14
21/01 12:46:06,-32,0,0,                    ,808,-41.14
21/01 12:46:08,-32,0,0,                    ,808,-41.14
21/01 12:46:09,-37,0,0,                    ,809,-38.72
21/01 12:46:10,-37,0,0,                    ,809,-38.72
21/01 12:46:11,-37,0,0,                    ,809,-44.77
21/01 12:46:12,-37,0,0,                    ,809,-44.77
21/01 12:46:13,-37,0,0,                    ,811,-44.77
21/01 12:46:14,-37,0,0,                    ,811,-44.77
21/01 12:46:15,-31,0,0,                    ,812,-44.77
21/01 12:46:16,-31,0,0,                    ,812,-44.77
21/01 12:46:17,-31,0,0,                    ,812,-37.51
21/01 12:46:18,-31,0,0,                    ,812,-37.51
21/01 12:46:19,-37,0,0,                    ,814,-37.51
21/01 12:46:20,-37,0,0,                    ,814,-37.51
21/01 12:46:21,-37,0,0,                    ,814,-44.77
21/01 12:46:23,-37,0,0,                    ,814,-44.77
21/01 12:46:24,-37,0,0,                    ,814,-44.77
21/01 12:46:25,-37,0,0,                    ,814,-44.77
21/01 12:46:26,-37,0,0,                    ,814,-44.77
21/01 12:46:27,-34,0,0,                    ,816,-44.77
21/01 12:46:28,-34,0,0,                    ,816,-41.14
21/01 12:46:29,-32,0,0,                    ,817,-41.14
21/01 12:46:30,-32,0,0,                    ,817,-38.72
21/01 12:46:31,-32,0,0,                    ,817,-38.72
21/01 12:46:32,-32,0,0,                    ,817,-38.72
21/01 12:46:33,-37,0,0,                    ,819,-38.72
21/01 12:46:34,-37,0,0,                    ,819,-38.72
21/01 12:46:35,-37,0,0,                    ,819,-44.77
21/01 12:46:36,-37,0,0,                    ,819,-44.77
21/01 12:46:37,-37,0,0,                    ,819,-44.77
21/01 12:46:38,-37,0,0,                    ,819,-44.77
21/01 12:46:39,-33,0,0,                    ,821,-44.77
21/01 12:46:40,-33,0,0,                    ,821,-44.77
21/01 12:46:41,-33,0,0,                    ,821,-39.93
21/01 12:46:42,-37,0,0,                    ,822,-39.93
21/01 12:46:43,-37,0,0,                    ,822,-44.77
21/01 12:46:44,-37,0,0,                    ,822,-44.77
21/01 12:46:45,-37,0,0,                    ,822,-44.77
21/01 12:46:46,-37,0,0,                    ,824,-44.77
21/01 12:46:47,-37,0,0,                    ,824,-44.77
21/01 12:46:48,-37,0,0,                    ,824,-44.77
21/01 12:46:49,-37,0,0,                    ,824,-44.77
21/01 12:46:50,-37,0,0,                    ,826,-44.77
21/01 12:46:51,-37,0,0,                    ,826,-44.77
21/01 12:46:52,-37,0,0,                    ,827,-44.77
21/01 12:46:53,-37,0,0,                    ,827,-44.77
21/01 12:46:54,-37,0,0,                    ,827,-44.77
21/01 12:46:55,-37,0,0,                    ,827,-44.77
21/01 12:46:56,-37,0,0,                    ,827,-44.77
21/01 12:46:57,-37,0,0,                    ,827,-44.77
21/01 12:46:58,-34,0,0,                    ,829,-44.77
